stepId,actionId,surfaceId,timestamp,duration
0.0,0.0,-1.0,354663994.00200003,232.37099999189377
0.0,0.0,0.0,354664261.866,168.00100004673004
0.0,0.0,-1.0,354664461.834,572.091000020504
0.0,0.0,0.0,354665065.972,735.9810000061989
1.0,0.0,0.0,354666473.963,300.0939999818802
1.0,0.0,-1.0,354666809.941,64.10199999809265
1.0,1.0,1.0,354667077.857,100.01800000667572
1.0,1.0,-1.0,354667209.912,32.00999999046326
1.0,1.0,1.0,354667277.843,100.02999997138977
1.0,1.0,-1.0,354667409.885,303.9950000047684
1.0,1.0,0.0,354667746.355,68.00499999523163
1.0,2.0,-1.0,354668113.945,403.92300003767014
1.0,2.0,2.0,354668549.92,1039.8569999933243
1.0,2.0,2.0,354669658.062,199.80500000715256
1.0,2.0,-1.0,354669889.90000004,167.96499997377396
2.0,0.0,0.0,354670961.899,772.0460000038147
2.0,1.0,0.0,354672201.88100004,236.04499995708466
2.0,1.0,0.0,354672505.97900003,31.893999993801117
2.0,2.0,-1.0,354672942.111,435.62099999189377
2.0,2.0,2.0,354673409.915,871.9699999690056
2.0,2.0,-1.0,354674313.74,68.26399999856949
2.0,2.0,2.0,354674413.742,204.27100002765656
2.0,2.0,2.0,354674681.86800003,436.04599994421005
2.0,2.0,1.0,354675085.99,67.8289999961853
3.0,0.0,-1.0,354675957.84400004,132.08899992704391
3.0,0.0,0.0,354676125.82100004,268.6339999437332
3.0,0.0,0.0,354676457.992,335.9670000076294
3.0,0.0,-1.0,354676826.003,35.862999975681305
3.0,1.0,1.0,354676929.788,400.1859999895096
3.0,1.0,-1.0,354677366.01,99.96100002527237
3.0,1.0,1.0,354677498.084,68.625
3.0,2.0,-1.0,354677634.705,131.26500004529953
3.0,2.0,2.0,354677797.864,104.06099998950958
3.0,2.0,-1.0,354677934.091,32.014999985694885
3.0,2.0,2.0,354678002.09800005,63.97499996423721
3.0,2.0,-1.0,354678101.972,168.40399998426437
3.0,2.0,0.0,354678302.10899997,299.8390000462532
3.0,2.0,-1.0,354678637.915,199.9909999370575
3.0,2.0,2.0,354678874.146,199.73299992084503
3.0,2.0,2.0,354679141.991,100.13800001144409
3.0,2.0,-1.0,354679273.95100003,67.96599996089935
3.0,2.0,2.0,354679373.91899997,368.0560000538826
3.0,2.0,-1.0,354679777.88299996,63.9650000333786
4.0,0.0,0.0,354681050.12,703.8389999866486
4.0,0.0,-1.0,354681785.921,67.92599999904633
4.0,2.0,2.0,354682657.92700005,99.98199993371964
4.0,2.0,-1.0,354682793.954,31.982999980449677
4.0,2.0,2.0,354682857.962,135.9899999499321
4.0,2.0,2.0,354683061.80700004,768.0909999608994
4.0,2.0,-1.0,354683865.981,31.912999987602234
5.0,0.0,0.0,354684633.99399996,168.0
5.0,0.0,0.0,354684869.97499996,199.83500003814697
5.0,0.0,-1.0,354685105.972,31.810000002384186
5.0,1.0,1.0,354685405.84999996,36.17500001192093
5.0,1.0,-1.0,354685473.898,336.1089999675751
5.0,1.0,2.0,354685841.925,68.02100002765656
5.0,2.0,-1.0,354685978.26,431.8240000009537
5.0,2.0,2.0,354686445.788,200.1560000181198
5.0,2.0,-1.0,354686677.852,272.1850000023842
5.0,2.0,2.0,354686981.92,68.01199996471405
5.0,2.0,-1.0,354687082.089,167.99299997091293
6.0,0.0,0.0,354688021.991,667.9869999885559
6.0,0.0,-1.0,354688725.99200004,32.07399994134903
6.0,0.0,0.0,354688789.753,136.2150000333786
6.0,0.0,-1.0,354688957.902,36.10000002384186
6.0,1.0,2.0,354689261.967,32.01300001144409
6.0,1.0,3.0,354689325.884,604.0360000133514
6.0,1.0,-1.0,354689961.83,67.94700002670288
6.0,2.0,0.0,354690397.968,740.0210000276566
6.0,2.0,-1.0,354691169.87799996,672.1470000743866
6.0,2.0,2.0,354691874.056,939.8569999933243
6.0,2.0,1.0,354691974.08199996,35.91800004243851
7.0,0.0,0.0,354693850.046,335.97699999809265
7.0,0.0,0.0,354694254.008,335.9490000009537
7.0,0.0,-1.0,354694621.869,68.13899999856949
7.0,1.0,2.0,354694889.927,99.97100001573563
7.0,1.0,-1.0,354695026.061,99.82000005245209
7.0,1.0,2.0,354695158.05,136.35199999809265
7.0,1.0,-1.0,354695332.75,261.2259999513626
7.0,2.0,2.0,354695761.95,772.0770000219345
7.0,2.0,2.0,354696597.97,204.10999995470047
7.0,2.0,2.0,354696866.013,635.936999976635
8.0,0.0,0.0,354698777.827,668.1460000276566
8.0,0.0,-1.0,354699482.09000003,100.16699993610382
8.0,1.0,3.0,354699950.44,99.76599997282028
8.0,1.0,2.0,354700018.28900003,31.91699993610382
8.0,1.0,-1.0,354700086.04099995,163.87000006437302
8.0,1.0,2.0,354700286.272,167.73400002717972
8.0,2.0,-1.0,354701925.831,204.13000005483627
8.0,2.0,0.0,354702161.961,668.0209999680519
8.0,2.0,-1.0,354702866.423,235.73199999332428
8.0,2.0,2.0,354703166.09999996,67.92900002002716
9.0,0.0,0.0,354704205.938,504.11799997091293
9.0,0.0,-1.0,354704742.087,99.98400002717972
9.0,2.0,0.0,354705914.37700003,536.17099994421
9.0,2.0,-1.0,354706486.129,199.92800003290176
9.0,2.0,2.0,354706718.032,167.92400002479553
9.0,2.0,-1.0,354706921.899,164.06999999284744
9.0,2.0,2.0,354707121.935,99.91599994897842
9.0,2.0,2.0,354707290.061,971.7649999856949
9.0,2.0,-1.0,354708294.042,235.85199999809265
9.0,2.0,0.0,354708562.01,67.89900004863739
